price,bedrooms,beds,cleaning_fee,guests_included,maximum_nights,minimum_nights,property_type,room_type,review_scores,street,country,country_code,availability_30,availability_60,availability_90,availability_365,latitude,longitude
95,1,2,0,1,14,1,Apartment,Private room,98,"Zetland, NSW, Australia",Australia,AU,28,34,34,34,-33.90619,151.20279
200,2,2,40,2,1125,1,Apartment,Entire home/apt,100,"barcelona, Catalunya, Spain",Spain,ES,9,20,45,247,41.39629,2.16562
500,3,4,0,1,90,3,Apartment,Entire home/apt,100,"Rio de Janeiro, RJ, Brazil",Brazil,BR,3,13,15,196,-22.97155339,-43.18540183
1719,1,1,300,1,1125,2,Apartment,Entire home/apt,96,"Hong Kong, Hong Kong Island, Hong Kong",Hong Kong,HK,3,7,7,7,22.28028,114.15507
45,1,1,0,1,1125,2,Loft,Private room,96,"Barcelona, Catalunya, Spain",Spain,ES,13,28,48,317,41.4057,2.15797
34,1,2,15,2,1125,2,Apartment,Entire home/apt,99,"Senhora da Hora, Porto, Portugal",Portugal,PT,9,26,34,161,41.1925,-8.65073
188,2,3,125,6,1125,1,Condominium,Entire home/apt,100,"Kihei, HI, United States",United States,US,1,1,26,255,20.7469,-156.45715
331,3,3,617,6,365,3,House,Entire home/apt,0,"Princeville, HI, United States",United States,US,0,0,0,1,22.21703,-159.47353
1287,3,6,300,4,1124,4,Apartment,Entire home/apt,87,"Hong Kong, Hong Kong Island, Hong Kong",Hong Kong,HK,9,39,43,131,22.2865,114.14832
228,1,1,0,1,1125,1,House,Private room,93,"Hong Kong, Kowloon, Hong Kong",Hong Kong,HK,19,45,75,165,22.3204,114.16802
85,2,3,120,4,1125,7,Apartment,Entire home/apt,96,"Hōlualoa, HI, United States",United States,US,0,0,0,1,19.54486,-155.92964
148,1,1,0,1,1,1,Apartment,Private room,0,"İstanbul , İstanbul, Turkey",Turkey,TR,30,60,90,180,41.0401,28.95122
22,1,1,0,1,1125,2,Apartment,Private room,93,"Barcelona, Catalunya, Spain",Spain,ES,28,58,88,363,41.43171,2.16997
49,1,1,0,1,1125,1,Apartment,Entire home/apt,0,"Porto, Grande Porto, Portugal",Portugal,PT,9,27,42,310,41.1537,-8.60394
1586,3,3,0,1,365,1,Apartment,Entire home/apt,80,"Hong Kong, Kowloon, Hong Kong",Hong Kong,HK,25,55,85,360,22.31899,114.16916
70,1,1,40,1,40,3,Apartment,Private room,99,"Bondi Beach, NSW, Australia",Australia,AU,16,46,76,351,-33.888,151.27412
70,2,2,15,2,30,2,Apartment,Entire home/apt,94,"Porto, Porto, Portugal",Portugal,PT,18,42,72,336,41.14772,-8.60372
279,1,2,100,1,6,2,Apartment,Entire home/apt,94,"Beyoğlu, İstanbul, Turkey",Turkey,TR,23,53,83,218,41.03197,28.98645
169,1,3,85,2,4,1,Apartment,Entire home/apt,96,"Adalar, İstanbul, Turkey",Turkey,TR,30,60,90,180,40.90614,29.05401
216,1,1,211,2,1125,1,Apartment,Entire home/apt,97,"Beşiktaş, İstanbul, Turkey",Turkey,TR,30,42,42,42,41.07453,29.0174
29,1,1,20,1,1125,1,Apartment,Private room,100,"Barcelona, Catalunya, Spain",Spain,ES,0,13,43,133,41.38121,2.1648
110,2,2,94,1,1125,30,Apartment,Entire home/apt,0,"Montréal, QC, Canada",Canada,CA,9,39,69,344,45.4983,-73.55715
95,3,3,45,5,1125,1,Apartment,Entire home/apt,94,"Barcelona, Catalunya, Spain",Spain,ES,5,5,9,143,41.40669,2.17282
439,2,3,199,1,30,5,Condominium,Entire home/apt,100,"Lahaina, HI, United States",United States,US,6,9,17,194,20.94524,-156.69044
290,4,4,50,1,1125,3,House,Entire home/apt,0,"Agrela, Porto, Portugal",Portugal,PT,30,60,90,180,41.27389,-8.49918
50,1,2,25,2,100,3,Apartment,Entire home/apt,92,"Porto, Porto, Portugal",Portugal,PT,30,60,90,365,41.15493,-8.61382
174,1,4,150,2,15,5,Loft,Entire home/apt,90,"Dudullu Osb, İstanbul, Turkey",Turkey,TR,28,58,88,363,41.00089,29.14113
211,2,3,0,2,14,2,Apartment,Entire home/apt,95,"Istanbul, Istanbul Province, Turkey",Turkey,TR,0,0,0,0,41.05703,28.98695
80,1,2,15,2,1125,2,Loft,Entire home/apt,0,"Porto, Porto, Portugal",Portugal,PT,0,16,30,30,41.14714,-8.60134
225,1,1,86,1,90,3,Apartment,Entire home/apt,100,"Montréal, Québec, Canada",Canada,CA,9,39,69,153,45.54051,-73.631
538,2,3,0,1,28,5,Apartment,Entire home/apt,0,"İstanbul, İstanbul, Turkey",Turkey,TR,23,53,83,173,41.0537,28.92785
90,1,2,0,4,1125,1,Serviced apartment,Entire home/apt,93,"Barcelona, Catalunya, Spain",Spain,ES,15,36,61,198,41.38432,2.13978
88,1,1,50,2,7,5,Apartment,Entire home/apt,97,"Brooklyn, NY, United States",United States,US,0,0,0,0,40.69135,-73.97321
80,1,1,0,1,30,2,Apartment,Entire home/apt,100,"Porto, Porto, Portugal",Portugal,PT,15,43,62,318,41.16466,-8.58214
90,1,1,100,1,1125,4,Apartment,Private room,0,"New York, NY, United States",United States,US,0,0,0,0,40.7221,-73.98259
25,1,1,10,1,1125,1,Apartment,Private room,84,"Barcelona, Catalonia, Spain",Spain,ES,0,0,0,0,41.37672,2.15669
88,2,2,55,2,18,3,Apartment,Private room,98,"Barcelona, Catalunya, Spain",Spain,ES,2,9,23,197,41.37919,2.17458
115,1,2,85,2,1125,2,Apartment,Entire home/apt,89,"Montréal, QC, Canada",Canada,CA,9,17,24,198,45.50081,-73.55885
81,1,1,0,1,1125,2,Condominium,Entire home/apt,100,"Montréal, Québec, Canada",Canada,CA,0,0,2,2,45.53924,-73.59909
50,2,4,25,2,21,1,Apartment,Private room,94,"Barcelona, Catalunya, Spain",Spain,ES,3,4,7,79,41.37878,2.16585
158,2,2,0,1,1125,1,House,Private room,0,"İstanbul, Başakşehir, Turkey",Turkey,TR,29,59,89,89,41.10438,28.75665
649,1,5,0,1,4,4,Villa,Shared room,0,"Arnavutköy, İstanbul, Turkey",Turkey,TR,29,59,89,89,41.11476,28.63679
55,1,1,20,2,1124,2,Apartment,Entire home/apt,93,"Porto, Porto, Portugal",Portugal,PT,0,24,54,131,41.14889,-8.61077
212,1,4,55,5,1125,2,Loft,Entire home/apt,95,"Montréal, QC, Canada",Canada,CA,19,35,59,315,45.50121,-73.55619
215,2,4,38,5,1125,2,Serviced apartment,Entire home/apt,78,"Montréal, QC, Canada",Canada,CA,30,53,80,80,45.50017,-73.55788
78,1,1,0,2,9,2,Apartment,Private room,100,"Montréal, Québec, Canada",Canada,CA,29,59,89,89,45.53223,-73.60443
40,1,1,0,2,1125,1,Condominium,Private room,80,"Montréal, QC, Canada",Canada,CA,0,0,0,0,45.42117,-73.64317
30,1,1,20,1,1125,3,Apartment,Private room,100,"Montréal, Québec, Canada",Canada,CA,3,3,5,5,45.51065,-73.62595
90,1,1,0,1,1125,2,Apartment,Private room,100,"Barcelona, Catalunya, Spain",Spain,ES,0,29,59,59,41.38542,2.14395
127,15,2,0,1,30,1,Hotel,Private room,60,"Fatih, İstanbul, Turkey",Turkey,TR,30,60,90,90,41.00331,28.96373
68,2,3,75,3,1121,2,Apartment,Entire home/apt,87,"Barcelona, Barcelona, Spain",Spain,ES,0,6,14,261,41.37889,2.15486
33,1,1,0,2,1125,3,Apartment,Private room,80,"Barcelona, Catalunya, Spain",Spain,ES,0,0,0,0,41.39821,2.16219
70,1,1,25,1,31,1,House,Private room,0,"Porto, Porto, Portugal",Portugal,PT,29,59,89,179,41.14987,-8.58744
420,6,9,350,12,1111,1,House,Entire home/apt,92,"Hauula, HI, United States",United States,US,8,17,27,211,21.61278,-157.91296
78,1,1,35,1,1125,2,Loft,Entire home/apt,0,"Barcelona, Catalunya, Spain",Spain,ES,3,6,24,24,41.38104,2.1731
85,2,2,65,1,1125,2,House,Entire home/apt,100,"Porto, Porto, Portugal",Portugal,PT,17,40,47,196,41.15149,-8.67255
101,1,1,0,1,1125,1,Apartment,Private room,95,"Montréal, Québec, Canada",Canada,CA,0,0,0,161,45.52197,-73.57924
129,1,1,0,1,1125,1,Serviced apartment,Private room,100,"Alexandria, NSW, Australia",Australia,AU,22,52,82,342,-33.90758,151.20298
50,1,1,20,1,5,5,Apartment,Entire home/apt,100,"Montréal, Québec, Canada",Canada,CA,0,0,0,0,45.49071,-73.57968
406,3,4,0,1,28,1,Villa,Entire home/apt,20,"İstanbul, İstanbul, Turkey",Turkey,TR,30,60,90,365,41.04464,29.00536
997,1,1,0,1,1125,1,Apartment,Entire home/apt,80,"Hong Kong Island, Hong Kong Island, Hong Kong",Hong Kong,HK,0,0,0,0,22.28194,114.14206
199,1,2,0,2,1125,1,Boutique hotel,Entire home/apt,80,"Honolulu, HI, United States",United States,US,15,37,55,327,21.28629,-157.83953
129,2,2,300,1,21,3,Apartment,Entire home/apt,100,"Bondi Beach, NSW, Australia",Australia,AU,0,0,0,0,-33.88921,151.28069
139,2,3,50,4,28,2,Guesthouse,Entire home/apt,99,"Greenhills Beach, NSW, Australia",Australia,AU,10,12,39,114,-34.03488,151.16188
200,1,1,150,1,10,4,Apartment,Entire home/apt,99,"New York, NY, United States",United States,US,0,0,10,237,40.7645,-73.99314
145,1,1,0,1,1125,1,Bed and breakfast,Private room,96,"Hōlualoa, HI, United States",United States,US,11,41,71,346,19.65803,-155.95581
49,1,1,0,1,1125,1,Serviced apartment,Entire home/apt,100,"Porto, Grande Porto, Portugal",Portugal,PT,26,56,86,361,41.15389,-8.60487
39,1,1,0,1,45,6,Apartment,Private room,100,"Montréal, Québec, Canada",Canada,CA,0,0,0,0,45.54333,-73.62164
50,1,1,0,1,1125,1,House,Private room,100,"Engadine, NSW, Australia",Australia,AU,0,0,0,0,-34.05657,151.00452
31,1,1,0,1,1125,2,Guest suite,Private room,0,"Strathfield, NSW, Australia",Australia,AU,0,0,0,0,-33.8716,151.08827
269,2,2,149,1,1125,3,Apartment,Entire home/apt,0,"Dudullu Osb, İstanbul, Turkey",Turkey,TR,30,60,90,365,41.00527,29.14323
667,1,1,0,2,1125,1,Cottage,Entire home/apt,0,"Tai Po, New Territories, Hong Kong",Hong Kong,HK,18,35,51,63,22.45728,114.1389
81,2,2,75,1,1125,31,Apartment,Entire home/apt,100,"Montréal, QC, Canada",Canada,CA,0,0,0,96,45.55299,-73.55624
60,2,2,15,1,60,1,Condominium,Entire home/apt,94,"Vila Nova de Gaia, Porto, Portugal",Portugal,PT,30,58,58,296,41.10149,-8.59261
63,1,1,0,1,1125,3,Apartment,Private room,100,"Kadıköy, İstanbul, Turkey",Turkey,TR,8,30,60,335,40.98444,29.02515
55,1,1,0,1,1125,7,House,Private room,0,"Bondi Beach, NSW, Australia",Australia,AU,0,0,0,0,-33.8927,151.27183
35,1,1,20,1,1125,2,Apartment,Entire home/apt,90,"Porto, Porto, Portugal",Portugal,PT,0,0,0,0,41.16078,-8.59984
289,2,4,100,4,1125,1,Apartment,Entire home/apt,100,"Haymarket, NSW, Australia",Australia,AU,16,46,72,160,-33.88076,151.20352
425,4,5,425,8,1125,1,House,Entire home/apt,90,"Honolulu, HI, United States",United States,US,1,3,25,104,21.28735,-157.77791
149,1,1,180,3,1125,2,Serviced apartment,Entire home/apt,100,"Copacabana, Rio de Janeiro, Brazil",Brazil,BR,12,42,72,162,-22.97816323,-43.19217206
39,1,3,50,1,1125,2,Apartment,Entire home/apt,0,"Barcelona, Catalunya, Spain",Spain,ES,4,7,14,244,41.37412,2.17403
105,1,3,0,1,27,1,Apartment,Shared room,80,"Tuzla, İstanbul, Turkey",Turkey,TR,30,60,90,365,40.86108,29.30343
231,1,2,80,3,1125,3,Serviced apartment,Entire home/apt,100,"Barra da Tijuca, Rio de Janeiro, Brazil",Brazil,BR,4,34,60,60,-23.01059878,-43.32660113
166,1,1,0,1,30,1,Guesthouse,Entire home/apt,100,"Penrith, NSW, Australia",Australia,AU,10,34,59,60,-33.75425,150.67621
150,2,3,50,4,7,2,Apartment,Entire home/apt,100,"Montreal, QC, Canada",Canada,CA,0,0,0,0,45.52058,-73.60877
201,1,1,0,1,30,1,Apartment,Private room,0,"Leblon, Rio de Janeiro, Brazil",Brazil,BR,24,54,84,359,-22.98346188,-43.22529438
163,1,1,45,1,1125,1,Apartment,Private room,100,"İstanbul, İstanbul, Turkey",Turkey,TR,30,55,85,360,41.03083,28.94558
30,1,1,0,1,1125,2,Loft,Entire home/apt,95,"Porto, Porto, Portugal",Portugal,PT,0,0,0,0,41.14834,-8.60524
45,1,1,0,1,31,3,Apartment,Private room,83,"Barcelona, Catalunya, Spain",Spain,ES,0,0,0,0,41.38038,2.18031
550,1,1,100,2,60,1,Apartment,Private room,93,"Hong Kong, Kowloon, Hong Kong",Hong Kong,HK,13,38,68,68,22.29638,114.17293
248,1,1,0,1,7,1,Apartment,Entire home/apt,0,"Fatih, İstanbul, Turkey",Turkey,TR,28,58,88,363,41.02905,28.93842
125,1,2,140,2,1125,3,Apartment,Entire home/apt,100,"Leichhardt, NSW, Australia",Australia,AU,0,0,0,0,-33.88548,151.14584
848,1,1,450,2,1125,3,Apartment,Entire home/apt,90,"Hong Kong, Hong Kong Island, Hong Kong",Hong Kong,HK,0,0,0,0,22.28604,114.14081
60,1,1,8,1,6,2,Apartment,Entire home/apt,0,"Montréal, Québec, Canada",Canada,CA,0,0,0,0,45.57433,-73.61036
35,1,3,0,1,1125,1,Apartment,Private room,78,"Barcelona, Catalunya, Spain",Spain,ES,1,6,27,35,41.40431,2.16776
48,2,2,0,1,15,15,Townhouse,Entire home/apt,0,"Montreal, QC, Canada",Canada,CA,0,0,0,0,45.55887,-73.58404
1201,2,4,0,1,30,1,Tiny house,Private room,80,"Hong Kong, Kowloon, Hong Kong",Hong Kong,HK,4,21,42,233,22.29682,114.17331
283,1,1,240,1,1125,30,Serviced apartment,Entire home/apt,0,"Hong Kong, Kowloon, Hong Kong",Hong Kong,HK,11,41,71,346,22.32748,114.18811
401,2,1,0,1,7,2,Serviced apartment,Entire home/apt,0,"Ümraniye, İstanbul, Turkey",Turkey,TR,0,0,0,0,41.00489,29.11387
35,2,2,10,1,35,1,Apartment,Private room,70,"Montréal, Québec, Canada",Canada,CA,29,59,89,89,45.47277,-73.60834
364,1,1,264,4,60,3,Condominium,Entire home/apt,90,"Şişli, İstanbul, Turkey",Turkey,TR,0,17,47,137,41.11555,29.01395
290,3,6,0,6,1125,1,Apartment,Entire home/apt,0,"Barcelona, Catalunya, Spain",Spain,ES,14,36,59,323,41.3919,2.16822
447,1,1,0,1,1125,1,Apartment,Private room,100,"Central, Hong Kong Island, Hong Kong",Hong Kong,HK,17,38,46,321,22.28521,114.1535
322,1,1,0,1,5,2,Apartment,Private room,100,"Hong Kong, Hong Kong",Hong Kong,HK,28,58,88,88,22.2946,114.27304
101,1,4,150,1,1125,1,Apartment,Entire home/apt,0,"Rio de Janeiro, RJ, Brazil",Brazil,BR,29,59,89,364,-22.91331836,-43.18783568
78,1,1,0,2,1125,2,Loft,Entire home/apt,0,"Porto, Porto, Portugal",Portugal,PT,30,57,81,356,41.14863,-8.59559
19,1,1,10,1,30,1,Apartment,Private room,91,"Barcelona, Catalunya, Spain",Spain,ES,30,60,90,90,41.44656,2.17548
81,1,1,30,2,20,1,Apartment,Private room,83,"Montréal, QC, Canada",Canada,CA,29,59,89,364,45.57143,-73.55445
211,1,2,0,2,1125,2,Apartment,Entire home/apt,97,"Beşiktaş, İstanbul, Turkey",Turkey,TR,29,50,71,337,41.04862,28.9976
50,1,2,15,2,1125,2,Apartment,Entire home/apt,100,"Porto, Porto, Portugal",Portugal,PT,0,0,26,301,41.15012,-8.60328
81,2,4,30,1,1125,1,Apartment,Entire home/apt,94,"Montréal, Québec, Canada",Canada,CA,16,39,68,68,45.54027,-73.57097
1055,5,6,0,1,30,3,Villa,Entire home/apt,0,"Tuzla, İstanbul, Turkey",Turkey,TR,15,32,49,139,40.94534,29.37745
671,2,4,150,6,30,2,Apartment,Entire home/apt,100,"Rio, Rio de Janeiro, Brazil",Brazil,BR,24,54,84,359,-22.98565659,-43.19348798
237,6,6,0,1,1125,1,Hostel,Private room,0,"Istanbul, İstanbul, Turkey",Turkey,TR,29,59,89,364,41.03356,28.98451
500,1,2,0,2,1125,5,Apartment,Private room,0,"Rio de Janeiro, Rio de Janeiro, Brazil",Brazil,BR,30,60,90,365,-22.96303373,-43.16884358
130,1,1,65,2,18,6,Apartment,Entire home/apt,96,"Brooklyn, NY, United States",United States,US,0,9,15,30,40.71445,-73.96126
46,1,1,25,1,365,5,Apartment,Private room,100,"Montréal, Québec, Canada",Canada,CA,30,60,90,365,45.46762,-73.61589
105,1,1,35,2,14,2,Townhouse,Entire home/apt,94,"Redfern, NSW, Australia",Australia,AU,7,20,20,92,-33.89247,151.20395
879,2,7,400,5,1125,4,Apartment,Entire home/apt,84,"Hong Kong, Hong Kong Island, Hong Kong",Hong Kong,HK,4,28,58,58,22.27901,114.17924
20,1,1,12,1,1125,1,House,Private room,99,"Montréal, QC, Canada",Canada,CA,0,0,0,254,45.49473,-73.84772
250,2,2,69,1,1125,2,Apartment,Entire home/apt,100,"Artarmon, NSW, Australia",Australia,AU,2,18,43,210,-33.80882,151.18233
45,3,4,25,1,1125,2,Apartment,Private room,0,"Barcelona, Catalunya, Spain",Spain,ES,29,59,89,364,41.37748,2.14487
70,1,1,25,1,1125,1,Apartment,Shared room,96,"New York, NY, United States",United States,US,26,52,81,353,40.77024,-73.98746
127,2,2,0,1,30,1,Apartment,Private room,0,"Şişli, İstanbul, Turkey",Turkey,TR,29,59,89,364,41.05944,28.97886
295,1,2,179,1,360,1,Apartment,Entire home/apt,100,"Istanbul, İstanbul, Turkey",Turkey,TR,0,5,35,215,41.04765,28.96412
60,1,1,50,1,1125,2,Apartment,Private room,97,"Barcelona, Catalunya, Spain",Spain,ES,11,41,66,338,41.40262,2.20064
145,1,2,95,1,1125,2,Apartment,Entire home/apt,93,"Waterloo, NSW, Australia",Australia,AU,13,43,73,148,-33.90256,151.21378
248,1,4,100,1,6,1,Apartment,Entire home/apt,100,"Beşiktaş, İstanbul, Turkey",Turkey,TR,27,45,45,45,41.04721,29.00214
148,1,1,79,1,12,1,Apartment,Private room,100,"Ataşehir, İstanbul, Turkey",Turkey,TR,19,41,71,71,40.991,29.08019
85,2,4,31,4,1125,1,Apartment,Entire home/apt,0,"Porto, Grande Porto, Portugal",Portugal,PT,18,33,57,321,41.15349,-8.60465
42,1,2,0,1,28,1,Apartment,Private room,90,"Porto, Porto District, Portugal",Portugal,PT,30,60,90,180,41.16323,-8.63555
350,2,2,225,4,1125,1,House,Entire home/apt,93,"Leichhardt, NSW, Australia",Australia,AU,17,47,77,168,-33.88133,151.14943
66,2,2,0,1,1125,1,Apartment,Entire home/apt,0,"Trofa, Portugal",Portugal,PT,30,60,90,365,41.34054,-8.55315
39,1,1,49,2,1125,5,Apartment,Entire home/apt,0,"Montréal, Québec, Canada",Canada,CA,22,43,43,178,45.46399,-73.57736
470,2,4,0,1,1125,1,Resort,Private room,100,"Kapolei, HI, United States",United States,US,12,23,49,273,21.33267,-158.12009
700,2,2,0,1,7,7,Resort,Private room,0,"Lahaina, HI, United States",United States,US,0,0,0,167,20.93843,-156.69106
70,1,2,0,1,1125,1,House,Private room,100,"Strathfield, NSW, Australia",Australia,AU,0,0,0,0,-33.87188,151.08994
496,2,3,0,4,1125,1,Apartment,Entire home/apt,0,"Beyoğlu, İstanbul, Turkey",Turkey,TR,30,60,90,365,41.03043,28.9869
597,1,1,100,1,1125,28,Serviced apartment,Entire home/apt,0,"Hong Kong, Hong Kong Island, Hong Kong",Hong Kong,HK,29,59,89,364,22.28528,114.15064
175,2,2,150,1,30,3,Condominium,Entire home/apt,100,"Kailua-Kona, HI, United States",United States,US,7,13,43,254,19.6366,-155.99079
170,2,4,55,2,1125,2,Apartment,Entire home/apt,100,"Montréal, QC, Canada",Canada,CA,30,60,82,82,45.4967,-73.56925
526,1,1,69,1,30,5,Apartment,Entire home/apt,100,"Hong Kong, Hong Kong Island, Hong Kong",Hong Kong,HK,0,0,1,16,22.27845,114.16971
211,2,3,0,1,7,1,House,Entire home/apt,0,"Şişli, İstanbul, Turkey",Turkey,TR,0,0,9,284,41.07003,29.00444
100,1,2,0,1,1125,1,Apartment,Private room,100,"Pendik, İstanbul, Turkey",Turkey,TR,30,60,90,90,40.9355,29.29863
58,2,4,0,1,100,1,Apartment,Private room,0,"İstanbul, İstanbul, Turkey",Turkey,TR,30,60,90,365,41.03217,28.97165
179,1,2,175,1,730,2,Apartment,Entire home/apt,0,"Rio de Janeiro, Rio de Janeiro, Brazil",Brazil,BR,3,6,16,181,-22.980626,-43.20249709
70,1,1,20,2,1125,2,Apartment,Entire home/apt,93,"Porto, Porto, Portugal",Portugal,PT,28,58,88,363,41.14499,-8.60537
35,1,1,15,1,30,3,Apartment,Private room,97,"Barcelona, Catalunya, Spain",Spain,ES,29,59,86,86,41.38928,2.19544
220,1,1,0,1,1125,29,Apartment,Private room,0,"Hong Kong, Hong Kong Island, Hong Kong",Hong Kong,HK,29,59,89,364,22.29025,114.21025
69,1,1,30,2,185,12,House,Private room,98,"Honolulu, HI, United States",United States,US,0,0,24,299,21.29827,-157.7918
100,1,1,70,1,300,1,Apartment,Private room,100,"Bondi Beach, NSW, Australia",Australia,AU,0,29,59,240,-33.88671,151.27138
160,2,2,60,2,1125,2,Apartment,Entire home/apt,92,"Montréal, Québec, Canada",Canada,CA,0,0,0,0,45.51746,-73.55831
249,1,1,100,2,1125,1,Boutique hotel,Private room,0,"Kapaa, HI, United States",United States,US,14,40,66,340,22.05386,-159.32866
264,2,3,250,1,1125,4,House,Entire home/apt,0,"North Bondi, NSW, Australia",Australia,AU,0,5,35,270,-33.88427,151.28013
179,1,2,89,1,30,1,Condominium,Private room,60,"İstanbul, İstanbul, Turkey",Turkey,TR,30,60,90,180,40.99458,28.83521
47,1,1,25,2,1125,1,Apartment,Entire home/apt,97,"Porto, Porto, Portugal",Portugal,PT,29,59,89,179,41.15352,-8.61554
80,3,4,70,4,1125,2,Apartment,Entire home/apt,97,"Barcelona, Catalunya, Spain",Spain,ES,16,46,72,281,41.4008,2.1674
80,1,1,20,2,1125,1,Apartment,Entire home/apt,100,"Porto, Porto, Portugal",Portugal,PT,4,20,38,307,41.14609,-8.60491
110,1,2,0,1,1125,2,Apartment,Private room,100,"Montréal, Québec, Canada",Canada,CA,0,0,0,222,45.52127,-73.58417
120,3,3,50,3,39,4,Apartment,Entire home/apt,100,"Barcelona, Catalunya, Spain",Spain,ES,0,0,0,66,41.4092,2.17659
46,1,1,15,1,31,2,Apartment,Entire home/apt,100,"Porto, Porto, Portugal",Portugal,PT,6,14,32,231,41.14168,-8.61376
250,3,3,275,6,1125,4,Guest suite,Entire home/apt,100,"Kailua, HI, United States",United States,US,3,7,19,67,21.40927,-157.75237
70,1,1,0,1,1125,1,Bed and breakfast,Private room,88,"Montréal, Québec, Canada",Canada,CA,30,60,90,365,45.45944,-73.59733
80,1,1,50,1,90,1,House,Private room,94,"Kailua, HI, United States",United States,US,6,31,45,45,21.41092,-157.74575
557,1,2,0,1,1125,1,Serviced apartment,Private room,20,"Hong Kong, Kowloon, Hong Kong",Hong Kong,HK,0,0,0,0,22.30456,114.17266
24,1,1,10,1,1125,1,Apartment,Private room,73,"Barcelona, Catalunya, Spain",Spain,ES,4,31,57,332,41.39144,2.1495
240,2,5,200,1,1125,1,Condominium,Entire home/apt,100,"Honolulu, HI, United States",United States,US,0,4,12,218,21.28522,-157.83001
413,3,6,375,6,26,1,House,Entire home/apt,94,"Honolulu, HI, United States",United States,US,5,13,21,247,21.28967,-157.71678
1186,4,1,0,1,100,1,Apartment,Entire home/apt,0,"Fatih, İstanbul, Turkey",Turkey,TR,30,60,90,365,41.0046,28.96535
801,1,1,0,1,28,14,Apartment,Entire home/apt,0,"Hong Kong, Hong Kong Island, Hong Kong",Hong Kong,HK,0,0,0,0,22.26815,114.18437
408,1,1,57,1,1125,1,Apartment,Private room,98,"深圳, 广东省, China",China,CN,22,44,64,132,22.51736,114.07253
95,1,2,0,3,1125,1,Serviced apartment,Private room,98,"Fatih, İstanbul, Turkey",Turkey,TR,30,60,90,90,41.01096,28.94008
63,1,1,50,1,1125,1,Apartment,Private room,0,"Dudullu Organize Sanayi Bölgesi, İstanbul, Turkey",Turkey,TR,30,60,90,365,41.01428,29.13031
79,1,1,35,1,14,2,Apartment,Private room,100,"İstanbul, İstanbul, Turkey",Turkey,TR,28,58,88,88,41.01403,28.93133
135,1,1,130,1,7,2,Guest suite,Entire home/apt,94,"Princeville, HI, United States",United States,US,4,9,20,260,22.2209,-159.47728
52,3,3,0,1,120,90,Apartment,Entire home/apt,0,"Leça do Balio, Porto, Portugal",Portugal,PT,30,60,90,90,41.22316,-8.64195
142,2,4,60,1,15,1,Townhouse,Private room,100,"Zeytinburnu, İstanbul, Turkey",Turkey,TR,27,57,87,362,40.98811,28.90705
30,1,1,5,1,1125,2,House,Entire home/apt,96,"Pāhoa, HI, United States",United States,US,12,24,42,100,19.49322,-154.91935
99,2,3,30,1,1125,2,Apartment,Entire home/apt,91,"Barcelona, Catalunya, Spain",Spain,ES,6,12,28,152,41.40417,2.19629
59,2,3,59,4,150,2,Apartment,Entire home/apt,0,"Porto, Porto, Portugal",Portugal,PT,0,17,47,245,41.15328,-8.61081
245,2,3,180,4,1125,6,Condominium,Entire home/apt,90,"Waialua, HI, United States",United States,US,1,18,36,162,21.58328,-158.13664
